TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
prostate-adenoma	prostate-adenoma	0.400435204328811	-0.915203312506936	1634	2	0.142857142857143	14	16828	153642,2990	ARSK,GUSB
eye	eye	0.401700373718313	-0.912048807275503	606	1	0.0714285714285714	14	16828	4669	NAGLU
ductal_carcinoma	ductal_carcinoma	0.412877563038325	-0.884604187507648	15798	14	1	14	16828	2720,285362,3425,411,2990,3423,4669,6448,2799,2588,138050,3373,22901,153642	GLB1,SUMF1,IDUA,ARSB,GUSB,IDS,NAGLU,SGSH,GNS,GALNS,HGSNAT,HYAL1,ARSG,ARSK
central_nervous_system-brain-glioma-astrocytoma_Grade_IV	central_nervous_system-brain-glioma-astrocytoma_Grade_IV	0.418402159399594	-0.871312205155846	15813	14	1	14	16828	2799,2588,138050,3373,22901,153642,2720,285362,3425,411,2990,3423,4669,6448	GNS,GALNS,HGSNAT,HYAL1,ARSG,ARSK,GLB1,SUMF1,IDUA,ARSB,GUSB,IDS,NAGLU,SGSH
central_nervous_system-cerebellum-primitive_neuroectodermal_tumour-medulloblastoma-SHH_subtype	central_nervous_system-cerebellum-primitive_neuroectodermal_tumour-medulloblastoma-SHH_subtype	0.425526314009065	-0.854428490321386	653	1	0.0714285714285714	14	16828	22901	ARSG
SHH_subtype	SHH_subtype	0.42602354007005	-0.853260675859055	654	1	0.0714285714285714	14	16828	22901	ARSG
large_intestine-rectum-carcinoma-adenocarcinoma	large_intestine-rectum-carcinoma-adenocarcinoma	0.426251979848568	-0.852724605589174	15834	14	1	14	16828	285362,2720,3423,6448,4669,3425,411,2990,2588,2799,3373,22901,153642,138050	SUMF1,GLB1,IDS,SGSH,NAGLU,IDUA,ARSB,GUSB,GALNS,GNS,HYAL1,ARSG,ARSK,HGSNAT
rectum	rectum	0.427384480741632	-0.850071247608867	15837	14	1	14	16828	3425,2990,411,3423,6448,4669,2720,285362,138050,3373,153642,22901,2799,2588	IDUA,GUSB,ARSB,IDS,SGSH,NAGLU,GLB1,SUMF1,HGSNAT,HYAL1,ARSK,ARSG,GNS,GALNS
Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.428919055890141	-0.846487058765363	7434	7	0.5	14	16828	2720,2588,2990,3425,138050,22901,4669	GLB1,GALNS,GUSB,IDUA,HGSNAT,ARSG,NAGLU
pancreas-pancreatic_intraepithelial_neoplasia_(PanIN)	pancreas-pancreatic_intraepithelial_neoplasia_(PanIN)	0.435395238906934	-0.831501065227849	673	1	0.0714285714285714	14	16828	2799	GNS
pancreatic_intraepithelial_neoplasia_(PanIN)	pancreatic_intraepithelial_neoplasia_(PanIN)	0.435395238906934	-0.831501065227849	673	1	0.0714285714285714	14	16828	2799	GNS
astrocytoma_Grade_IV	astrocytoma_Grade_IV	0.439639586592093	-0.821800009114668	15869	14	1	14	16828	2799,2588,138050,3373,153642,22901,2720,285362,3425,411,2990,3423,4669,6448	GNS,GALNS,HGSNAT,HYAL1,ARSK,ARSG,GLB1,SUMF1,IDUA,ARSB,GUSB,IDS,NAGLU,SGSH
lung-carcinoma-squamous_cell_carcinoma	lung-carcinoma-squamous_cell_carcinoma	0.446237380294077	-0.806904225741209	14664	13	0.928571428571429	14	16828	285362,2720,3423,6448,3425,2990,411,2588,2799,3373,22901,153642,138050	SUMF1,GLB1,IDS,SGSH,IDUA,GUSB,ARSB,GALNS,GNS,HYAL1,ARSG,ARSK,HGSNAT
malignant_melanoma	malignant_melanoma	0.448253393213251	-0.802396596613107	15891	14	1	14	16828	2799,2588,138050,22901,153642,3373,2720,285362,2990,411,3425,6448,4669,3423	GNS,GALNS,HGSNAT,ARSG,ARSK,HYAL1,GLB1,SUMF1,GUSB,ARSB,IDUA,SGSH,NAGLU,IDS
upper_aerodigestive_tract-mouth-carcinoma	upper_aerodigestive_tract-mouth-carcinoma	0.457678474097201	-0.781588363022351	6426	6	0.428571428571429	14	16828	411,3425,6448,22901,4669,3423	ARSB,IDUA,SGSH,ARSG,NAGLU,IDS
thyroid-other-neoplasm	thyroid-other-neoplasm	0.465505056493856	-0.764632319823784	7637	7	0.5	14	16828	285362,2588,2720,4669,411,2990,3425	SUMF1,GALNS,GLB1,NAGLU,ARSB,GUSB,IDUA
rhabdomyosarcoma	rhabdomyosarcoma	0.46672268618491	-0.762020017426533	4150	4	0.285714285714286	14	16828	22901,138050,3425,285362	ARSG,HGSNAT,IDUA,SUMF1
acute_lymphoblastic_T_cell_leukaemia	acute_lymphoblastic_T_cell_leukaemia	0.466856957917933	-0.761732368194253	739	1	0.0714285714285714	14	16828	285362	SUMF1
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-acute_lymphoblastic_T_cell_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-acute_lymphoblastic_T_cell_leukaemia	0.466856957917933	-0.761732368194253	739	1	0.0714285714285714	14	16828	285362	SUMF1
skin-extremity-malignant_melanoma	skin-extremity-malignant_melanoma	0.472905894503364	-0.748858864822626	1875	2	0.142857142857143	14	16828	2990,4669	GUSB,NAGLU
extremity	extremity	0.473197933394978	-0.748241514184615	1876	2	0.142857142857143	14	16828	2990,4669	GUSB,NAGLU
lobular_carcinoma	lobular_carcinoma	0.477888127573069	-0.738378616617121	763	1	0.0714285714285714	14	16828	3423	IDS
breast-carcinoma-lobular_carcinoma	breast-carcinoma-lobular_carcinoma	0.477888127573069	-0.738378616617121	763	1	0.0714285714285714	14	16828	3423	IDS
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm	0.478343127017557	-0.737426965064963	764	1	0.0714285714285714	14	16828	2588	GALNS
cerebellum	cerebellum	0.48061260658719	-0.732693725089149	769	1	0.0714285714285714	14	16828	22901	ARSG
striated_muscle	striated_muscle	0.483080705187082	-0.72757154780315	4228	4	0.285714285714286	14	16828	22901,138050,3425,285362	ARSG,HGSNAT,IDUA,SUMF1
breast-carcinoma-ductal_carcinoma	breast-carcinoma-ductal_carcinoma	0.490096591893087	-0.713152780991882	14824	13	0.928571428571429	14	16828	285362,2720,3423,4669,6448,3425,2990,411,2588,2799,3373,22901,153642	SUMF1,GLB1,IDS,NAGLU,SGSH,IDUA,GUSB,ARSB,GALNS,GNS,HYAL1,ARSG,ARSK
oesophagus-carcinoma	oesophagus-carcinoma	0.491637658835107	-0.710013299596277	4269	4	0.285714285714286	14	16828	6448,3423,3373,2799	SGSH,IDS,HYAL1,GNS
prostate-carcinoma	prostate-carcinoma	0.499903006231516	-0.693341186914929	9000	8	0.571428571428571	14	16828	2720,285362,411,6448,3423,2588,22901,3373	GLB1,SUMF1,ARSB,SGSH,IDS,GALNS,ARSG,HYAL1
mouth	mouth	0.50062749231941	-0.691892982756106	9004	8	0.571428571428571	14	16828	22901,2588,4669,6448,3423,411,3425,285362	ARSG,GALNS,NAGLU,SGSH,IDS,ARSB,IDUA,SUMF1
stomach-carcinoma-diffuse_adenocarcinoma	stomach-carcinoma-diffuse_adenocarcinoma	0.515248320942425	-0.663106317940943	4383	4	0.285714285714286	14	16828	2799,3425,411,2990	GNS,IDUA,ARSB,GUSB
diffuse_adenocarcinoma	diffuse_adenocarcinoma	0.515248320942425	-0.663106317940943	4383	4	0.285714285714286	14	16828	3425,411,2990,2799	IDUA,ARSB,GUSB,GNS
glioma	glioma	0.515325418217157	-0.662956697837217	16050	14	1	14	16828	2799,2588,138050,153642,22901,3373,2720,285362,411,2990,3425,4669,6448,3423	GNS,GALNS,HGSNAT,ARSK,ARSG,HYAL1,GLB1,SUMF1,ARSB,GUSB,IDUA,NAGLU,SGSH,IDS
HER-positive_carcinoma	HER-positive_carcinoma	0.515792161741057	-0.662051381964709	2025	2	0.142857142857143	14	16828	3423,285362	IDS,SUMF1
breast-carcinoma-HER-positive_carcinoma	breast-carcinoma-HER-positive_carcinoma	0.515792161741057	-0.662051381964709	2025	2	0.142857142857143	14	16828	3423,285362	IDS,SUMF1
bone-extraskeletal-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-extraskeletal-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.533227138410637	-0.628807794728548	891	1	0.0714285714285714	14	16828	3425	IDUA
extraskeletal	extraskeletal	0.538125606489979	-0.619663276757843	903	1	0.0714285714285714	14	16828	3425	IDUA
liver	liver	0.538270979570341	-0.619393166125519	16100	14	1	14	16828	2588,2799,3373,153642,22901,138050,285362,2720,3423,6448,4669,3425,2990,411	GALNS,GNS,HYAL1,ARSK,ARSG,HGSNAT,SUMF1,GLB1,IDS,SGSH,NAGLU,IDUA,GUSB,ARSB
Burkitt_lymphoma	Burkitt_lymphoma	0.541665578683117	-0.613106481473441	2119	2	0.142857142857143	14	16828	411,3425	ARSB,IDUA
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Burkitt_lymphoma	0.541665578683117	-0.613106481473441	2119	2	0.142857142857143	14	16828	3425,411	IDUA,ARSB
upper_aerodigestive_tract-head_neck-carcinoma-squamous_cell_carcinoma	upper_aerodigestive_tract-head_neck-carcinoma-squamous_cell_carcinoma	0.547506234776445	-0.602381429636787	9263	8	0.571428571428571	14	16828	3423,4669,3425,411,2990,285362,153642,2588	IDS,NAGLU,IDUA,ARSB,GUSB,SUMF1,ARSK,GALNS
upper_aerodigestive_tract-mouth-carcinoma-squamous_cell_carcinoma	upper_aerodigestive_tract-mouth-carcinoma-squamous_cell_carcinoma	0.554738887288679	-0.589257749296747	6953	6	0.428571428571429	14	16828	285362,2588,4669,6448,411,3425	SUMF1,GALNS,NAGLU,SGSH,ARSB,IDUA
mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	0.557246063293748	-0.584748371265566	951	1	0.0714285714285714	14	16828	2990	GUSB
stomach-carcinoma-mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	stomach-carcinoma-mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	0.557246063293748	-0.584748371265566	951	1	0.0714285714285714	14	16828	2990	GUSB
bone	bone	0.559377211432299	-0.580931236562308	8157	7	0.5	14	16828	4669,22901,3425,138050,2990,2588,2720	NAGLU,ARSG,IDUA,HGSNAT,GUSB,GALNS,GLB1
brain	brain	0.560215309265849	-0.579434088314883	16146	14	1	14	16828	2588,2799,153642,22901,3373,138050,285362,2720,4669,6448,3423,2990,411,3425	GALNS,GNS,ARSK,ARSG,HYAL1,HGSNAT,SUMF1,GLB1,NAGLU,SGSH,IDS,GUSB,ARSB,IDUA
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	0.58389945111953	-0.538026483717868	3511	3	0.214285714285714	14	16828	2799,2990,138050	GNS,GUSB,HGSNAT
chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	0.58389945111953	-0.538026483717868	3511	3	0.214285714285714	14	16828	2990,138050,2799	GUSB,HGSNAT,GNS
urinary_tract-bladder-carcinoma-transitional_cell_carcinoma	urinary_tract-bladder-carcinoma-transitional_cell_carcinoma	0.604789471086499	-0.502874863186176	6040	5	0.357142857142857	14	16828	411,3373,3423,6448,285362	ARSB,HYAL1,IDS,SGSH,SUMF1
transitional_cell_carcinoma	transitional_cell_carcinoma	0.605150625834846	-0.502277883616706	6042	5	0.357142857142857	14	16828	411,3373,3423,6448,285362	ARSB,HYAL1,IDS,SGSH,SUMF1
pancreas-carcinoid-endocrine_tumour	pancreas-carcinoid-endocrine_tumour	0.607741280173765	-0.498006013607855	7250	6	0.428571428571429	14	16828	2799,2588,285362,3425,411,22901	GNS,GALNS,SUMF1,IDUA,ARSB,ARSG
skin	skin	0.611343712666648	-0.492095936788246	16247	14	1	14	16828	2799,2588,138050,153642,22901,3373,2720,285362,411,2990,3425,4669,6448,3423	GNS,GALNS,HGSNAT,ARSK,ARSG,HYAL1,GLB1,SUMF1,ARSB,GUSB,IDUA,NAGLU,SGSH,IDS
central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-large_cell	central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-large_cell	0.617852089093726	-0.481506188206407	1117	1	0.0714285714285714	14	16828	411	ARSB
lung	lung	0.621968584692948	-0.474865694442997	16267	14	1	14	16828	2588,2799,3373,153642,22901,138050,285362,2720,3423,6448,4669,3425,411,2990	GALNS,GNS,HYAL1,ARSK,ARSG,HGSNAT,SUMF1,GLB1,IDS,SGSH,NAGLU,IDUA,ARSB,GUSB
central_nervous_system	central_nervous_system	0.630591663112524	-0.46109675252228	16283	14	1	14	16828	2588,2799,153642,22901,3373,138050,285362,2720,4669,6448,3423,2990,411,3425	GALNS,GNS,ARSK,ARSG,HYAL1,HGSNAT,SUMF1,GLB1,NAGLU,SGSH,IDS,GUSB,ARSB,IDUA
skin-neck-malignant_melanoma	skin-neck-malignant_melanoma	0.652420932036748	-0.427065324082984	1223	1	0.0714285714285714	14	16828	3423	IDS
thyroid	thyroid	0.654087506310445	-0.424514134777658	9867	8	0.571428571428571	14	16828	153642,2588,4669,2990,411,3425,285362,2720	ARSK,GALNS,NAGLU,GUSB,ARSB,IDUA,SUMF1,GLB1
neck	neck	0.654908308943108	-0.423260039492287	1231	1	0.0714285714285714	14	16828	3423	IDS
kidney	kidney	0.657731793936135	-0.418958038751337	15380	13	0.928571428571429	14	16828	2990,411,3425,6448,4669,3423,2720,285362,22901,153642,3373,2799,2588	GUSB,ARSB,IDUA,SGSH,NAGLU,IDS,GLB1,SUMF1,ARSG,ARSK,HYAL1,GNS,GALNS
large_intestine-colon-carcinoma	large_intestine-colon-carcinoma	0.663308129416731	-0.410515646507744	2612	2	0.142857142857143	14	16828	3423,22901	IDS,ARSG
haematopoietic_neoplasm	haematopoietic_neoplasm	0.666088406436122	-0.40633287485466	11082	9	0.642857142857143	14	16828	2799,2588,22901,2720,285362,2990,411,3425,4669	GNS,GALNS,ARSG,GLB1,SUMF1,GUSB,ARSB,IDUA,NAGLU
large_intestine-colon	large_intestine-colon	0.673043465124851	-0.395945367284909	1291	1	0.0714285714285714	14	16828	2720	GLB1
soft_tissue-striated_muscle-rhabdomyosarcoma-embryonal	soft_tissue-striated_muscle-rhabdomyosarcoma-embryonal	0.67362023872268	-0.395088770895702	2659	2	0.142857142857143	14	16828	285362,22901	SUMF1,ARSG
embryonal	embryonal	0.67362023872268	-0.395088770895702	2659	2	0.142857142857143	14	16828	285362,22901	SUMF1,ARSG
breast	breast	0.682367398955993	-0.382187058043201	16375	14	1	14	16828	138050,153642,22901,3373,2799,2588,411,2990,3425,6448,4669,3423,2720,285362	HGSNAT,ARSK,ARSG,HYAL1,GNS,GALNS,ARSB,GUSB,IDUA,SGSH,NAGLU,IDS,GLB1,SUMF1
carcinoid-endocrine_tumour	carcinoid-endocrine_tumour	0.691873711039974	-0.368351838516493	7752	6	0.428571428571429	14	16828	2588,285362,2799,22901,3425,411	GALNS,SUMF1,GNS,ARSG,IDUA,ARSB
lung-middle_lobe-carcinoma-adenocarcinoma	lung-middle_lobe-carcinoma-adenocarcinoma	0.695021039677879	-0.363813160957749	1368	1	0.0714285714285714	14	16828	3423	IDS
middle_lobe	middle_lobe	0.698866456890989	-0.358295603797342	1382	1	0.0714285714285714	14	16828	3423	IDS
large_intestine-colon-carcinoma-adenocarcinoma	large_intestine-colon-carcinoma-adenocarcinoma	0.700086415127393	-0.356551501376089	16405	14	1	14	16828	6448,4669,3423,411,2990,3425,285362,2720,153642,22901,3373,138050,2588,2799	SGSH,NAGLU,IDS,ARSB,GUSB,IDUA,SUMF1,GLB1,ARSK,ARSG,HYAL1,HGSNAT,GALNS,GNS
colon	colon	0.700684341556316	-0.355697790713748	16406	14	1	14	16828	2588,2799,22901,153642,3373,138050,285362,2720,6448,4669,3423,411,2990,3425	GALNS,GNS,ARSG,ARSK,HYAL1,HGSNAT,SUMF1,GLB1,SGSH,NAGLU,IDS,ARSB,GUSB,IDUA
gallbladder	gallbladder	0.707437959617995	-0.346105342895573	2821	2	0.142857142857143	14	16828	3373,4669	HYAL1,NAGLU
biliary_tract-gallbladder-carcinoma-adenocarcinoma	biliary_tract-gallbladder-carcinoma-adenocarcinoma	0.707437959617995	-0.346105342895573	2821	2	0.142857142857143	14	16828	3373,4669	HYAL1,NAGLU
central_nervous_system-brain-glioma-astrocytoma_Grade_III	central_nervous_system-brain-glioma-astrocytoma_Grade_III	0.708813704077228	-0.344162545683434	1419	1	0.0714285714285714	14	16828	411	ARSB
upper_aerodigestive_tract-pharynx-carcinoma-nasopharyngeal_carcinoma	upper_aerodigestive_tract-pharynx-carcinoma-nasopharyngeal_carcinoma	0.710397720525358	-0.341930296029261	1425	1	0.0714285714285714	14	16828	6448	SGSH
nasopharyngeal_carcinoma	nasopharyngeal_carcinoma	0.710397720525358	-0.341930296029261	1425	1	0.0714285714285714	14	16828	6448	SGSH
endometrium-carcinoma-serous_carcinoma	endometrium-carcinoma-serous_carcinoma	0.714842422343665	-0.335693148907745	1442	1	0.0714285714285714	14	16828	3373	HYAL1
adenoma	adenoma	0.717730088217646	-0.331661702312632	2873	2	0.142857142857143	14	16828	153642,2990	ARSK,GUSB
pancreas	pancreas	0.721912984145415	-0.325850667926716	16441	14	1	14	16828	285362,2720,3423,6448,4669,3425,411,2990,2588,2799,3373,22901,153642,138050	SUMF1,GLB1,IDS,SGSH,NAGLU,IDUA,ARSB,GUSB,GALNS,GNS,HYAL1,ARSG,ARSK,HGSNAT
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_therapy_related	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_therapy_related	0.735163526457792	-0.307662319538824	1523	1	0.0714285714285714	14	16828	285362	SUMF1
acute_myeloid_leukaemia_therapy_related	acute_myeloid_leukaemia_therapy_related	0.735163526457792	-0.307662319538824	1523	1	0.0714285714285714	14	16828	285362	SUMF1
astrocytoma_Grade_III	astrocytoma_Grade_III	0.740207877865309	-0.300824216199241	1544	1	0.0714285714285714	14	16828	411	ARSB
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia	0.743297884157182	-0.296658393807904	10418	8	0.571428571428571	14	16828	22901,2799,411,2990,3425,4669,2720,285362	ARSG,GNS,ARSB,GUSB,IDUA,NAGLU,GLB1,SUMF1
acute_myeloid_leukaemia	acute_myeloid_leukaemia	0.743297884157182	-0.296658393807904	10418	8	0.571428571428571	14	16828	2720,285362,2990,411,3425,4669,2799,22901	GLB1,SUMF1,GUSB,ARSB,IDUA,NAGLU,GNS,ARSG
skin-scalp-carcinoma-squamous_cell_carcinoma	skin-scalp-carcinoma-squamous_cell_carcinoma	0.75231724306411	-0.284597178215903	1596	1	0.0714285714285714	14	16828	2720	GLB1
pancreas-carcinoma	pancreas-carcinoma	0.759636523513205	-0.274915218639108	14770	12	0.857142857142857	14	16828	2799,2588,138050,153642,22901,285362,2990,411,3425,6448,4669,3423	GNS,GALNS,HGSNAT,ARSK,ARSG,SUMF1,GUSB,ARSB,IDUA,SGSH,NAGLU,IDS
large_intestine	large_intestine	0.77729622886941	-0.251933754334459	16528	14	1	14	16828	2588,2799,3373,22901,153642,138050,285362,2720,3423,4669,6448,3425,2990,411	GALNS,GNS,HYAL1,ARSG,ARSK,HGSNAT,SUMF1,GLB1,IDS,NAGLU,SGSH,IDUA,GUSB,ARSB
squamous_cell_carcinoma	squamous_cell_carcinoma	0.779274560351589	-0.24939184289542	16531	14	1	14	16828	2720,285362,411,2990,3425,6448,4669,3423,2799,2588,138050,22901,153642,3373	GLB1,SUMF1,ARSB,GUSB,IDUA,SGSH,NAGLU,IDS,GNS,GALNS,HGSNAT,ARSG,ARSK,HYAL1
cervix-carcinoma-squamous_cell_carcinoma	cervix-carcinoma-squamous_cell_carcinoma	0.782006527175147	-0.245892191700372	11789	9	0.642857142857143	14	16828	2799,2588,3373,2720,285362,2990,3425,4669,3423	GNS,GALNS,HYAL1,GLB1,SUMF1,GUSB,IDUA,NAGLU,IDS
cervix	cervix	0.782604482140638	-0.245127841978886	11793	9	0.642857142857143	14	16828	2588,2799,3373,285362,2720,4669,3423,2990,3425	GALNS,GNS,HYAL1,SUMF1,GLB1,NAGLU,IDS,GUSB,IDUA
clear_cell_renal_cell_carcinoma	clear_cell_renal_cell_carcinoma	0.788375194875644	-0.237781166811869	13924	11	0.785714285714286	14	16828	3373,153642,22901,2588,2799,4669,3425,411,2990,285362,2720	HYAL1,ARSK,ARSG,GALNS,GNS,NAGLU,IDUA,ARSB,GUSB,SUMF1,GLB1
kidney-carcinoma-clear_cell_renal_cell_carcinoma	kidney-carcinoma-clear_cell_renal_cell_carcinoma	0.788375194875644	-0.237781166811869	13924	11	0.785714285714286	14	16828	285362,2720,4669,3425,2990,411,2588,2799,3373,153642,22901	SUMF1,GLB1,NAGLU,IDUA,GUSB,ARSB,GALNS,GNS,HYAL1,ARSK,ARSG
upper_aerodigestive_tract-larynx-carcinoma-squamous_cell_carcinoma	upper_aerodigestive_tract-larynx-carcinoma-squamous_cell_carcinoma	0.821147141970326	-0.197052962725448	1946	1	0.0714285714285714	14	16828	411	ARSB
larynx	larynx	0.821483500862806	-0.196643425866205	1948	1	0.0714285714285714	14	16828	411	ARSB
serous_carcinoma	serous_carcinoma	0.822722042970398	-0.195136871717305	10987	8	0.571428571428571	14	16828	22901,3373,6448,4669,3423,2990,411,2720	ARSG,HYAL1,SGSH,NAGLU,IDS,GUSB,ARSB,GLB1
lung-carcinoma-small_cell_carcinoma	lung-carcinoma-small_cell_carcinoma	0.828490095599131	-0.188150396804802	9908	7	0.5	14	16828	2720,153642,22901,3423,3373,411,2990	GLB1,ARSK,ARSG,IDS,HYAL1,ARSB,GUSB
small_cell_carcinoma	small_cell_carcinoma	0.829080839627494	-0.18743761397202	9913	7	0.5	14	16828	411,2990,3373,3423,153642,22901,2720	ARSB,GUSB,HYAL1,IDS,ARSK,ARSG,GLB1
mucosal	mucosal	0.831464669342994	-0.184566471518886	2009	1	0.0714285714285714	14	16828	3423	IDS
skin-mucosal-malignant_melanoma	skin-mucosal-malignant_melanoma	0.831464669342994	-0.184566471518886	2009	1	0.0714285714285714	14	16828	3423	IDS
upper_aerodigestive_tract	upper_aerodigestive_tract	0.831742378269326	-0.184232527612971	13181	10	0.714285714285714	14	16828	22901,153642,2588,3423,4669,6448,3425,411,2990,285362	ARSG,ARSK,GALNS,IDS,NAGLU,SGSH,IDUA,ARSB,GUSB,SUMF1
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	0.835710899108045	-0.179472540169107	3608	2	0.142857142857143	14	16828	411,153642	ARSB,ARSK
skin-face-carcinoma-squamous_cell_carcinoma	skin-face-carcinoma-squamous_cell_carcinoma	0.835714933390919	-0.179467712814167	2036	1	0.0714285714285714	14	16828	153642	ARSK
scalp	scalp	0.846859079599362	-0.166220974087838	2110	1	0.0714285714285714	14	16828	2720	GLB1
face	face	0.851031652672888	-0.161305956420224	2139	1	0.0714285714285714	14	16828	153642	ARSK
adenocarcinoma	adenocarcinoma	0.874764766029889	-0.133800267591141	16668	14	1	14	16828	3423,6448,4669,3425,411,2990,285362,2720,3373,22901,153642,138050,2588,2799	IDS,SGSH,NAGLU,IDUA,ARSB,GUSB,SUMF1,GLB1,HYAL1,ARSG,ARSK,HGSNAT,GALNS,GNS
diffuse_large_B_cell_lymphoma	diffuse_large_B_cell_lymphoma	0.894237010574441	-0.111784426445357	4151	2	0.142857142857143	14	16828	153642,411	ARSK,ARSB
central_nervous_system-brainstem-glioma-astrocytoma_Grade_IV	central_nervous_system-brainstem-glioma-astrocytoma_Grade_IV	0.898009952607967	-0.107574127658986	2531	1	0.0714285714285714	14	16828	285362	SUMF1
large_intestine-carcinoma-adenocarcinoma	large_intestine-carcinoma-adenocarcinoma	0.898115591508419	-0.107456497907636	16170	13	0.928571428571429	14	16828	285362,2720,4669,6448,3423,411,2990,3425,2588,2799,153642,22901,3373	SUMF1,GLB1,NAGLU,SGSH,IDS,ARSB,GUSB,IDUA,GALNS,GNS,ARSK,ARSG,HYAL1
ovary-carcinoma-serous_carcinoma	ovary-carcinoma-serous_carcinoma	0.907763101210032	-0.096771836172693	10710	7	0.5	14	16828	2720,3423,6448,22901,4669,411,2990	GLB1,IDS,SGSH,ARSG,NAGLU,ARSB,GUSB
brainstem	brainstem	0.942372496013274	-0.0593546515560442	3102	1	0.0714285714285714	14	16828	285362	SUMF1
NS-malignant_melanoma	NS-malignant_melanoma	0.958500623665288	-0.0423850658286393	3420	1	0.0714285714285714	14	16828	22901	ARSG
autonomic_ganglia-neuroblastoma	autonomic_ganglia-neuroblastoma	0.976919389924346	-0.0233511380973017	3970	1	0.0714285714285714	14	16828	22901	ARSG
neuroblastoma	neuroblastoma	0.976944520464778	-0.0233254141558345	3971	1	0.0714285714285714	14	16828	22901	ARSG
autonomic_ganglia	autonomic_ganglia	0.977783994184488	-0.0224664981835877	4005	1	0.0714285714285714	14	16828	22901	ARSG
carcinoma	carcinoma	0.978577086005778	-0.0216557154781185	16802	14	1	14	16828	2799,2588,138050,3373,22901,153642,2720,285362,3425,2990,411,3423,6448,4669	GNS,GALNS,HGSNAT,HYAL1,ARSG,ARSK,GLB1,SUMF1,IDUA,GUSB,ARSB,IDS,SGSH,NAGLU
stomach-adenocarcinoma	stomach-adenocarcinoma	0.980003575784333	-0.0201990585646531	4101	1	0.0714285714285714	14	16828	411	ARSB
thyroid-carcinoma	thyroid-carcinoma	0.980546796684618	-0.0196449071163505	4126	1	0.0714285714285714	14	16828	153642	ARSK
pleura-mesothelioma	pleura-mesothelioma	0.981855538553515	-0.0183110908652948	4189	1	0.0714285714285714	14	16828	3423	IDS
