TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
stomach	stomach	0.205851708183392	-1.58059923260589	15550	20	1	20	16828	2135,3340,266722,9955,9956,222537,26035,9953,2132,2131,9957,64711,9394,64579,2137,9653,9348,9951,8509,90161	EXTL2,NDST1,HS6ST3,HS3ST3A1,HS3ST2,HS3ST5,GLCE,HS3ST3B1,EXT2,EXT1,HS3ST1,HS3ST6,HS6ST1,NDST4,EXTL3,HS2ST1,NDST3,HS3ST4,NDST2,HS6ST2
skin-mucosal-malignant_melanoma	skin-mucosal-malignant_melanoma	0.20990419781086	-1.56110405325662	2009	4	0.2	20	16828	2132,9348,3340,64579	EXT2,NDST3,NDST1,NDST4
mucosal	mucosal	0.20990419781086	-1.56110405325662	2009	4	0.2	20	16828	64579,3340,2132,9348	NDST4,NDST1,EXT2,NDST3
nipple	nipple	0.209941817253137	-1.56092484735242	197	1	0.05	20	16828	266722	HS6ST3
skin-nipple-malignant_melanoma	skin-nipple-malignant_melanoma	0.209941817253137	-1.56092484735242	197	1	0.05	20	16828	266722	HS6ST3
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-mantle_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-mantle_cell_lymphoma	0.215731046274973	-1.53372280328336	2737	5	0.25	20	16828	64579,266722,9956,9348,222537	NDST4,HS6ST3,HS3ST2,NDST3,HS3ST5
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-acute_lymphoblastic_T_cell_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-acute_lymphoblastic_T_cell_leukaemia	0.21847144065829	-1.52109997935869	739	2	0.1	20	16828	3340,9957	NDST1,HS3ST1
acute_lymphoblastic_T_cell_leukaemia	acute_lymphoblastic_T_cell_leukaemia	0.21847144065829	-1.52109997935869	739	2	0.1	20	16828	9957,3340	HS3ST1,NDST1
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-follicular_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-follicular_lymphoma	0.220333441363524	-1.51261323749524	208	1	0.05	20	16828	8509	NDST2
bone-osteosarcoma	bone-osteosarcoma	0.224079917739425	-1.49575251513395	212	1	0.05	20	16828	64579	NDST4
osteosarcoma	osteosarcoma	0.225013861028738	-1.49159327410303	213	1	0.05	20	16828	64579	NDST4
oesophagus-carcinoma	oesophagus-carcinoma	0.225841351776214	-1.48792250950658	4269	7	0.35	20	16828	3340,9957,9951,9955,266722,2137,64579	NDST1,HS3ST1,HS3ST4,HS3ST3A1,HS6ST3,EXTL3,NDST4
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm	0.229554705316169	-1.47161391049582	764	2	0.1	20	16828	64579,266722	NDST4,HS6ST3
large_intestine-caecum-adenoma	large_intestine-caecum-adenoma	0.239812488797063	-1.42789795769037	229	1	0.05	20	16828	3340	NDST1
mantle_cell_lymphoma	mantle_cell_lymphoma	0.241466176643263	-1.42102587100557	2849	5	0.25	20	16828	266722,64579,9956,222537,9348	HS6ST3,NDST4,HS3ST2,HS3ST5,NDST3
hairy_cell_leukaemia	hairy_cell_leukaemia	0.242037576145701	-1.41866229154977	1440	3	0.15	20	16828	64579,9956,9348	NDST4,HS3ST2,NDST3
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hairy_cell_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hairy_cell_leukaemia	0.242037576145701	-1.41866229154977	1440	3	0.15	20	16828	9956,64579,9348	HS3ST2,NDST4,NDST3
endometrium-carcinoma-endometrioid_carcinoma	endometrium-carcinoma-endometrioid_carcinoma	0.243171014527971	-1.4139903196774	15680	20	1	20	16828	8509,9348,9951,90161,2131,9957,2132,9653,9394,64711,2137,64579,9953,26035,222537,3340,2135,9955,9956,266722	NDST2,NDST3,HS3ST4,HS6ST2,EXT1,HS3ST1,EXT2,HS2ST1,HS6ST1,HS3ST6,EXTL3,NDST4,HS3ST3B1,GLCE,HS3ST5,NDST1,EXTL2,HS3ST3A1,HS3ST2,HS6ST3
endometrioid_carcinoma	endometrioid_carcinoma	0.246293453429177	-1.40123155387118	15690	20	1	20	16828	9348,9951,8509,90161,2132,9957,2131,64711,9394,2137,64579,9653,222537,9953,26035,2135,3340,266722,9955,9956	NDST3,HS3ST4,NDST2,HS6ST2,EXT2,HS3ST1,EXT1,HS3ST6,HS6ST1,EXTL3,NDST4,HS2ST1,HS3ST5,HS3ST3B1,GLCE,EXTL2,NDST1,HS6ST3,HS3ST3A1,HS3ST2
endometrium	endometrium	0.246922494976754	-1.39868077711435	15692	20	1	20	16828	9653,9394,64579,64711,2137,2131,9957,2132,90161,8509,9951,9348,9955,9956,266722,3340,2135,9953,26035,222537	HS2ST1,HS6ST1,NDST4,HS3ST6,EXTL3,EXT1,HS3ST1,EXT2,HS6ST2,NDST2,HS3ST4,NDST3,HS3ST3A1,HS3ST2,HS6ST3,NDST1,EXTL2,HS3ST3B1,GLCE,HS3ST5
serous_carcinoma	serous_carcinoma	0.253855238726903	-1.37099110070535	10987	15	0.75	20	16828	266722,2137,64579,9653,9956,9955,2132,9957,3340,2131,222537,9951,9348,26035,8509	HS6ST3,EXTL3,NDST4,HS2ST1,HS3ST2,HS3ST3A1,EXT2,HS3ST1,NDST1,EXT1,HS3ST5,HS3ST4,NDST3,GLCE,NDST2
small_intestine	small_intestine	0.258828628779312	-1.3515891012242	250	1	0.05	20	16828	64579	NDST4
skin-malignant_melanoma	skin-malignant_melanoma	0.262819405369348	-1.33628815427073	15741	20	1	20	16828	64711,64579,9394,2137,9653,2132,9957,2131,90161,9951,9348,8509,266722,9955,9956,2135,3340,222537,26035,9953	HS3ST6,NDST4,HS6ST1,EXTL3,HS2ST1,EXT2,HS3ST1,EXT1,HS6ST2,HS3ST4,NDST3,NDST2,HS6ST3,HS3ST3A1,HS3ST2,EXTL2,NDST1,HS3ST5,GLCE,HS3ST3B1
rib	rib	0.271254046826069	-1.30469945506431	264	1	0.05	20	16828	64579	NDST4
pancreas-carcinoma	pancreas-carcinoma	0.278581219923956	-1.27804562865238	14770	19	0.95	20	16828	222537,9953,26035,266722,9956,9955,2135,3340,90161,9951,9348,8509,64711,9394,64579,2137,9653,2132,2131	HS3ST5,HS3ST3B1,GLCE,HS6ST3,HS3ST2,HS3ST3A1,EXTL2,NDST1,HS6ST2,HS3ST4,NDST3,NDST2,HS3ST6,HS6ST1,NDST4,EXTL3,HS2ST1,EXT2,EXT1
carcinoid-endocrine_tumour	carcinoid-endocrine_tumour	0.28099930133682	-1.26940309599732	7752	11	0.55	20	16828	9348,9953,266722,9394,64579,2137,9653,9955,9956,3340,2131	NDST3,HS3ST3B1,HS6ST3,HS6ST1,NDST4,EXTL3,HS2ST1,HS3ST3A1,HS3ST2,NDST1,EXT1
skin-back-malignant_melanoma	skin-back-malignant_melanoma	0.285212180045405	-1.25452188432234	280	1	0.05	20	16828	64579	NDST4
liver-carcinoma-hepatocellular_carcinoma	liver-carcinoma-hepatocellular_carcinoma	0.28658599315683	-1.24971663722887	14800	19	0.95	20	16828	26035,9953,222537,9956,9955,266722,3340,2135,8509,9348,9951,9653,64711,64579,9394,2137,9957,2131,2132	GLCE,HS3ST3B1,HS3ST5,HS3ST2,HS3ST3A1,HS6ST3,NDST1,EXTL2,NDST2,NDST3,HS3ST4,HS2ST1,HS3ST6,NDST4,HS6ST1,EXTL3,HS3ST1,EXT1,EXT2
hepatocellular_carcinoma	hepatocellular_carcinoma	0.28658599315683	-1.24971663722887	14800	19	0.95	20	16828	9348,9951,8509,2132,9957,2131,9394,64579,64711,2137,9653,222537,26035,9953,2135,3340,266722,9955,9956	NDST3,HS3ST4,NDST2,EXT2,HS3ST1,EXT1,HS6ST1,NDST4,HS3ST6,EXTL3,HS2ST1,HS3ST5,GLCE,HS3ST3B1,EXTL2,NDST1,HS6ST3,HS3ST3A1,HS3ST2
central_nervous_system-brain-glioma-astrocytoma_Grade_IV	central_nervous_system-brain-glioma-astrocytoma_Grade_IV	0.287952170732208	-1.24496088648448	15813	20	1	20	16828	3340,2135,9956,9955,266722,26035,9953,222537,9957,2131,2132,9653,64579,2137,64711,9394,8509,9951,9348,90161	NDST1,EXTL2,HS3ST2,HS3ST3A1,HS6ST3,GLCE,HS3ST3B1,HS3ST5,HS3ST1,EXT1,EXT2,HS2ST1,NDST4,EXTL3,HS3ST6,HS6ST1,NDST2,HS3ST4,NDST3,HS6ST2
thalamus	thalamus	0.288661817881839	-1.24249945640496	284	1	0.05	20	16828	9394	HS6ST1
breast-carcinoma-ductal_carcinoma	breast-carcinoma-ductal_carcinoma	0.293116242424904	-1.22718601681672	14824	19	0.95	20	16828	9653,64579,9394,2137,9957,2131,2132,90161,8509,9951,9348,9955,9956,266722,3340,2135,9953,26035,222537	HS2ST1,NDST4,HS6ST1,EXTL3,HS3ST1,EXT1,EXT2,HS6ST2,NDST2,HS3ST4,NDST3,HS3ST3A1,HS3ST2,HS6ST3,NDST1,EXTL2,HS3ST3B1,GLCE,HS3ST5
skin-scalp-carcinoma-squamous_cell_carcinoma	skin-scalp-carcinoma-squamous_cell_carcinoma	0.293733833338821	-1.22508125048059	1596	3	0.15	20	16828	8509,9953,2132	NDST2,HS3ST3B1,EXT2
prostate	prostate	0.294053082139934	-1.22399497644454	13883	18	0.9	20	16828	9951,9348,8509,2137,64711,9394,64579,9653,2132,2131,222537,9953,26035,266722,9956,9955,2135,3340	HS3ST4,NDST3,NDST2,EXTL3,HS3ST6,HS6ST1,NDST4,HS2ST1,EXT2,EXT1,HS3ST5,HS3ST3B1,GLCE,HS6ST3,HS3ST2,HS3ST3A1,EXTL2,NDST1
adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-virilizing_syndrome_producing	adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-virilizing_syndrome_producing	0.300611420593107	-1.20193680972659	298	1	0.05	20	16828	2132	EXT2
skin-head_neck-malignant_melanoma-superficial_spreading	skin-head_neck-malignant_melanoma-superficial_spreading	0.300801926190307	-1.20130328336875	923	2	0.1	20	16828	222537,64579	HS3ST5,NDST4
breast-carcinoma-ductolobular_carcinoma	breast-carcinoma-ductolobular_carcinoma	0.301477198317839	-1.19906089314465	1619	3	0.15	20	16828	9348,9951,3340	NDST3,HS3ST4,NDST1
ductolobular_carcinoma	ductolobular_carcinoma	0.301477198317839	-1.19906089314465	1619	3	0.15	20	16828	3340,9951,9348	NDST1,HS3ST4,NDST3
bone-humerus-other-chondroblastoma	bone-humerus-other-chondroblastoma	0.303147119063326	-1.19353704984676	301	1	0.05	20	16828	2137	EXTL3
oligodendroglioma_Grade_III	oligodendroglioma_Grade_III	0.304832729980016	-1.18799207911046	303	1	0.05	20	16828	9394	HS6ST1
ovary-carcinoma	ovary-carcinoma	0.305290127328785	-1.18649271737052	933	2	0.1	20	16828	2137,26035	EXTL3,GLCE
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia	0.308707100260215	-1.17536234721953	10418	14	0.7	20	16828	8509,9348,222537,90161,2131,9957,3340,2135,9955,9653,2137,64579,64711,266722	NDST2,NDST3,HS3ST5,HS6ST2,EXT1,HS3ST1,NDST1,EXTL2,HS3ST3A1,HS2ST1,EXTL3,NDST4,HS3ST6,HS6ST3
acute_myeloid_leukaemia	acute_myeloid_leukaemia	0.308707100260215	-1.17536234721953	10418	14	0.7	20	16828	2135,2131,9957,3340,64579,2137,64711,266722,9955,9653,9348,222537,8509,90161	EXTL2,EXT1,HS3ST1,NDST1,NDST4,EXTL3,HS3ST6,HS6ST3,HS3ST3A1,HS2ST1,NDST3,HS3ST5,NDST2,HS6ST2
astrocytoma_Grade_IV	astrocytoma_Grade_IV	0.30906125989166	-1.17421576965717	15869	20	1	20	16828	26035,9953,222537,9956,9955,266722,3340,2135,90161,8509,9348,9951,9653,2137,64579,9394,64711,2131,9957,2132	GLCE,HS3ST3B1,HS3ST5,HS3ST2,HS3ST3A1,HS6ST3,NDST1,EXTL2,HS6ST2,NDST2,NDST3,HS3ST4,HS2ST1,EXTL3,NDST4,HS6ST1,HS3ST6,EXT1,HS3ST1,EXT2
back	back	0.31070191648525	-1.16892129432005	310	1	0.05	20	16828	64579	NDST4
oesophagus-lower_third-carcinoma-adenocarcinoma	oesophagus-lower_third-carcinoma-adenocarcinoma	0.31534489022075	-1.15408834952128	6302	9	0.45	20	16828	9348,9951,2135,2132,3340,2137,64579,9394,9955	NDST3,HS3ST4,EXTL2,EXT2,NDST1,EXTL3,NDST4,HS6ST1,HS3ST3A1
malignant_melanoma	malignant_melanoma	0.317749682758842	-1.14649136731168	15891	20	1	20	16828	222537,26035,9953,266722,9956,9955,2135,3340,90161,9348,9951,8509,9394,64711,64579,2137,9653,2132,2131,9957	HS3ST5,GLCE,HS3ST3B1,HS6ST3,HS3ST2,HS3ST3A1,EXTL2,NDST1,HS6ST2,NDST3,HS3ST4,NDST2,HS6ST1,HS3ST6,NDST4,EXTL3,HS2ST1,EXT2,EXT1,HS3ST1
virilizing_syndrome_producing	virilizing_syndrome_producing	0.319829910904606	-1.13996595292278	321	1	0.05	20	16828	2132	EXT2
meninges-meningioma	meninges-meningioma	0.324760296168229	-1.124667919028	327	1	0.05	20	16828	64579	NDST4
autonomic_ganglia-neuroblastoma	autonomic_ganglia-neuroblastoma	0.326505434839846	-1.11930868464662	3970	6	0.3	20	16828	9348,3340,9957,64579,2137,90161	NDST3,NDST1,HS3ST1,NDST4,EXTL3,HS6ST2
neuroblastoma	neuroblastoma	0.326739064824833	-1.11859339352647	3971	6	0.3	20	16828	9348,3340,9957,2137,64579,90161	NDST3,NDST1,HS3ST1,EXTL3,NDST4,HS6ST2
kidney-carcinoma-papillary_renal_cell_carcinoma	kidney-carcinoma-papillary_renal_cell_carcinoma	0.327791777298951	-1.11537669749297	6364	9	0.45	20	16828	9956,9955,9653,9394,64579,3340,90161,26035,9348	HS3ST2,HS3ST3A1,HS2ST1,HS6ST1,NDST4,NDST1,HS6ST2,GLCE,NDST3
papillary_renal_cell_carcinoma	papillary_renal_cell_carcinoma	0.327791777298951	-1.11537669749297	6364	9	0.45	20	16828	90161,9348,26035,9394,64579,9955,9956,9653,3340	HS6ST2,NDST3,GLCE,HS6ST1,NDST4,HS3ST3A1,HS3ST2,HS2ST1,NDST1
central_nervous_system-brainstem-glioma	central_nervous_system-brainstem-glioma	0.333711282457209	-1.09747908361593	338	1	0.05	20	16828	2131	EXT1
autonomic_ganglia	autonomic_ganglia	0.334705606083301	-1.09450392132849	4005	6	0.3	20	16828	90161,64579,2137,3340,9957,9348	HS6ST2,NDST4,EXTL3,NDST1,HS3ST1,NDST3
upper_aerodigestive_tract-mouth-carcinoma	upper_aerodigestive_tract-mouth-carcinoma	0.340398717864024	-1.07763764884693	6426	9	0.45	20	16828	2131,9956,9653,64579,266722,26035,8509,9348,222537	EXT1,HS3ST2,HS2ST1,NDST4,HS6ST3,GLCE,NDST2,NDST3,HS3ST5
prostate-carcinoma	prostate-carcinoma	0.361526204242205	-1.01742075248011	9000	12	0.6	20	16828	266722,64579,2137,9653,9955,9956,2132,3340,2131,9348,8509,26035	HS6ST3,NDST4,EXTL3,HS2ST1,HS3ST3A1,HS3ST2,EXT2,NDST1,EXT1,NDST3,NDST2,GLCE
ovary-carcinoma-serous_carcinoma	ovary-carcinoma-serous_carcinoma	0.36759211683691	-1.00078133367911	10710	14	0.7	20	16828	8509,26035,222537,9348,9951,9653,9956,9955,266722,64579,2137,9957,3340,2131	NDST2,GLCE,HS3ST5,NDST3,HS3ST4,HS2ST1,HS3ST2,HS3ST3A1,HS6ST3,NDST4,EXTL3,HS3ST1,NDST1,EXT1
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-essential_thrombocythaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-essential_thrombocythaemia	0.376800988851464	-0.976038111942968	393	1	0.05	20	16828	64711	HS3ST6
essential_thrombocythaemia	essential_thrombocythaemia	0.376800988851464	-0.976038111942968	393	1	0.05	20	16828	64711	HS3ST6
superficial_spreading	superficial_spreading	0.383823936840985	-0.957571329346604	1110	2	0.1	20	16828	64579,222537	NDST4,HS3ST5
skin-abdomen-malignant_melanoma	skin-abdomen-malignant_melanoma	0.385095106637599	-0.954264944973766	404	1	0.05	20	16828	2132	EXT2
soft_tissue	soft_tissue	0.385424339709137	-0.953410370587264	5828	8	0.4	20	16828	3340,266722,64579,9394,2137,9956,9955,9953	NDST1,HS6ST3,NDST4,HS6ST1,EXTL3,HS3ST2,HS3ST3A1,HS3ST3B1
central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-large_cell	central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-large_cell	0.386875784083348	-0.949651608835545	1117	2	0.1	20	16828	2131,90161	EXT1,HS6ST2
glioma	glioma	0.387804451745529	-0.947254056751262	16050	20	1	20	16828	90161,9951,9348,8509,64579,2137,9394,64711,9653,2132,9957,2131,222537,9953,26035,266722,9956,9955,2135,3340	HS6ST2,HS3ST4,NDST3,NDST2,NDST4,EXTL3,HS6ST1,HS3ST6,HS2ST1,EXT2,HS3ST1,EXT1,HS3ST5,HS3ST3B1,GLCE,HS6ST3,HS3ST2,HS3ST3A1,EXTL2,NDST1
skin-trunk-malignant_melanoma	skin-trunk-malignant_melanoma	0.387817736998486	-0.947219799729863	2647	4	0.2	20	16828	2132,64579,9394,9956	EXT2,NDST4,HS6ST1,HS3ST2
spleen	spleen	0.388085065657122	-0.946530722004407	408	1	0.05	20	16828	2135	EXTL2
skin-extremity-malignant_melanoma	skin-extremity-malignant_melanoma	0.388351737769237	-0.945843809376301	1875	3	0.15	20	16828	2132,9957,64579	EXT2,HS3ST1,NDST4
extremity	extremity	0.388690572932898	-0.94497169422769	1876	3	0.15	20	16828	9957,2132,64579	HS3ST1,EXT2,NDST4
pharynx	pharynx	0.402030652274731	-0.911226943830328	2696	4	0.2	20	16828	9955,9348,3340,26035	HS3ST3A1,NDST3,NDST1,GLCE
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	0.408200463671231	-0.895996892714752	3511	5	0.25	20	16828	9955,90161,64579,266722,2132	HS3ST3A1,HS6ST2,NDST4,HS6ST3,EXT2
chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	0.408200463671231	-0.895996892714752	3511	5	0.25	20	16828	2132,9955,90161,64579,266722	EXT2,HS3ST3A1,HS6ST2,NDST4,HS6ST3
upper_aerodigestive_tract-larynx-carcinoma-squamous_cell_carcinoma	upper_aerodigestive_tract-larynx-carcinoma-squamous_cell_carcinoma	0.412337150927422	-0.885913936786256	1946	3	0.15	20	16828	64579,222537,2132	NDST4,HS3ST5,EXT2
liver	liver	0.412710535349055	-0.885008814686444	16100	20	1	20	16828	2132,2131,9957,64579,2137,9394,64711,9653,9951,9348,8509,90161,2135,3340,266722,9956,9955,222537,26035,9953	EXT2,EXT1,HS3ST1,NDST4,EXTL3,HS6ST1,HS3ST6,HS2ST1,HS3ST4,NDST3,NDST2,HS6ST2,EXTL2,NDST1,HS6ST3,HS3ST2,HS3ST3A1,HS3ST5,GLCE,HS3ST3B1
larynx	larynx	0.41301032015113	-0.88428269807391	1948	3	0.15	20	16828	2132,222537,64579	EXT2,HS3ST5,NDST4
acinar_carcinoma	acinar_carcinoma	0.423088252287883	-0.860174487446643	1978	3	0.15	20	16828	9953,222537,64711	HS3ST3B1,HS3ST5,HS3ST6
pancreas-carcinoma-acinar_carcinoma	pancreas-carcinoma-acinar_carcinoma	0.423088252287883	-0.860174487446643	1978	3	0.15	20	16828	64711,222537,9953	HS3ST6,HS3ST5,HS3ST3B1
bone-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.428295708598563	-0.847941414026785	6023	8	0.4	20	16828	9653,9956,64579,9394,2132,90161,26035,222537	HS2ST1,HS3ST2,NDST4,HS6ST1,EXT2,HS6ST2,GLCE,HS3ST5
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-mantle_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-mantle_cell_lymphoma	0.436849269740598	-0.828167063887368	476	1	0.05	20	16828	9956	HS3ST2
brain	brain	0.436959927953008	-0.827913786139106	16146	20	1	20	16828	9957,2131,2132,9653,64711,64579,2137,9394,8509,9348,9951,90161,3340,2135,9956,9955,266722,26035,9953,222537	HS3ST1,EXT1,EXT2,HS2ST1,HS3ST6,NDST4,EXTL3,HS6ST1,NDST2,NDST3,HS3ST4,HS6ST2,NDST1,EXTL2,HS3ST2,HS3ST3A1,HS6ST3,GLCE,HS3ST3B1,HS3ST5
ovary-other-neoplasm	ovary-other-neoplasm	0.438101505800571	-0.825304647052073	12717	16	0.8	20	16828	2131,2132,9653,64579,9394,2137,8509,9348,9951,3340,2135,9955,9956,266722,9953,26035	EXT1,EXT2,HS2ST1,NDST4,HS6ST1,EXTL3,NDST2,NDST3,HS3ST4,NDST1,EXTL2,HS3ST3A1,HS3ST2,HS6ST3,HS3ST3B1,GLCE
breast-carcinoma-HER-positive_carcinoma	breast-carcinoma-HER-positive_carcinoma	0.438793934624308	-0.823725373319467	2025	3	0.15	20	16828	2131,26035,2132	EXT1,GLCE,EXT2
HER-positive_carcinoma	HER-positive_carcinoma	0.438793934624308	-0.823725373319467	2025	3	0.15	20	16828	2132,26035,2131	EXT2,GLCE,EXT1
skin-face-carcinoma-squamous_cell_carcinoma	skin-face-carcinoma-squamous_cell_carcinoma	0.442453338807231	-0.815420269117498	2036	3	0.15	20	16828	64579,2132,9348	NDST4,EXT2,NDST3
skin-carcinoma-squamous_cell_carcinoma	skin-carcinoma-squamous_cell_carcinoma	0.448450363244958	-0.801957276417431	493	1	0.05	20	16828	2132	EXT2
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-plasma_cell_myeloma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-plasma_cell_myeloma	0.44914209219146	-0.800415977625867	1263	2	0.1	20	16828	64579,266722	NDST4,HS6ST3
plasma_cell_myeloma	plasma_cell_myeloma	0.44914209219146	-0.800415977625867	1263	2	0.1	20	16828	266722,64579	HS6ST3,NDST4
large_intestine-carcinoma-adenocarcinoma	large_intestine-carcinoma-adenocarcinoma	0.450143141805001	-0.798189653898589	16170	20	1	20	16828	9951,9348,8509,90161,2132,2131,9957,64579,9394,2137,64711,9653,222537,26035,9953,2135,3340,266722,9956,9955	HS3ST4,NDST3,NDST2,HS6ST2,EXT2,EXT1,HS3ST1,NDST4,HS6ST1,EXTL3,HS3ST6,HS2ST1,HS3ST5,GLCE,HS3ST3B1,EXTL2,NDST1,HS6ST3,HS3ST2,HS3ST3A1
large_intestine-colon	large_intestine-colon	0.46073877697155	-0.774924040902392	1291	2	0.1	20	16828	3340,9951	NDST1,HS3ST4
pancreas-carcinoma-adenocarcinoma	pancreas-carcinoma-adenocarcinoma	0.464442454570788	-0.766917615225697	517	1	0.05	20	16828	266722	HS6ST3
scalp	scalp	0.46688505834947	-0.761672179338968	2110	3	0.15	20	16828	8509,9953,2132	NDST2,HS3ST3B1,EXT2
skin-arm-malignant_melanoma	skin-arm-malignant_melanoma	0.46771937967421	-0.759886778986855	1308	2	0.1	20	16828	2137,9957	EXTL3,HS3ST1
face	face	0.476361806105436	-0.741577616617878	2139	3	0.15	20	16828	2132,9348,64579	EXT2,NDST3,NDST4
arm	arm	0.477089061580052	-0.740052093614429	1331	2	0.1	20	16828	2137,9957	EXTL3,HS3ST1
humerus	humerus	0.4831787305337	-0.727368651265573	546	1	0.05	20	16828	2137	EXTL3
breast-carcinoma-basal_(triple-negative)_carcinoma	breast-carcinoma-basal_(triple-negative)_carcinoma	0.483921356086086	-0.72583287289346	2981	4	0.2	20	16828	222537,2132,3340,2131	HS3ST5,EXT2,NDST1,EXT1
basal_(triple-negative)_carcinoma	basal_(triple-negative)_carcinoma	0.483921356086086	-0.72583287289346	2981	4	0.2	20	16828	2131,3340,2132,222537	EXT1,NDST1,EXT2,HS3ST5
skin-leg-malignant_melanoma	skin-leg-malignant_melanoma	0.485081021512997	-0.723439347330758	549	1	0.05	20	16828	3340	NDST1
lung-left_upper_lobe-carcinoma-adenocarcinoma	lung-left_upper_lobe-carcinoma-adenocarcinoma	0.489493865793791	-0.714383348665596	556	1	0.05	20	16828	9956	HS3ST2
left_upper_lobe	left_upper_lobe	0.490748064585621	-0.711824389622196	558	1	0.05	20	16828	9956	HS3ST2
skin	skin	0.495037448307449	-0.70312186612864	16247	20	1	20	16828	222537,9953,26035,2135,3340,266722,9955,9956,9951,9348,8509,90161,2132,2131,9957,64711,2137,9394,64579,9653	HS3ST5,HS3ST3B1,GLCE,EXTL2,NDST1,HS6ST3,HS3ST3A1,HS3ST2,HS3ST4,NDST3,NDST2,HS6ST2,EXT2,EXT1,HS3ST1,HS3ST6,EXTL3,HS6ST1,NDST4,HS2ST1
lung	lung	0.50737612441196	-0.678502687689615	16267	20	1	20	16828	9955,9956,266722,3340,2135,26035,9953,222537,9653,2137,64711,64579,9394,9957,2131,2132,90161,8509,9348,9951	HS3ST3A1,HS3ST2,HS6ST3,NDST1,EXTL2,GLCE,HS3ST3B1,HS3ST5,HS2ST1,EXTL3,HS3ST6,NDST4,HS6ST1,HS3ST1,EXT1,EXT2,HS6ST2,NDST2,NDST3,HS3ST4
lung-carcinoma-undifferentiated_carcinoma	lung-carcinoma-undifferentiated_carcinoma	0.507803832443112	-0.677660062589364	1408	2	0.1	20	16828	2131,2132	EXT1,EXT2
undifferentiated_carcinoma	undifferentiated_carcinoma	0.511716242421616	-0.669985021596268	1418	2	0.1	20	16828	2132,2131	EXT2,EXT1
soft_tissue-striated_muscle-rhabdomyosarcoma	soft_tissue-striated_muscle-rhabdomyosarcoma	0.512829248660498	-0.667812337832776	594	1	0.05	20	16828	2137	EXTL3
adrenal_cortical_carcinoma	adrenal_cortical_carcinoma	0.513940169197721	-0.665648422641315	2256	3	0.15	20	16828	8509,2132,9348	NDST2,EXT2,NDST3
central_nervous_system	central_nervous_system	0.517456848688791	-0.658829141495517	16283	20	1	20	16828	64579,2137,9394,64711,9653,2132,2131,9957,90161,9348,9951,8509,266722,9955,9956,2135,3340,222537,9953,26035	NDST4,EXTL3,HS6ST1,HS3ST6,HS2ST1,EXT2,EXT1,HS3ST1,HS6ST2,NDST3,HS3ST4,NDST2,HS6ST3,HS3ST3A1,HS3ST2,EXTL2,NDST1,HS3ST5,HS3ST3B1,GLCE
abdomen	abdomen	0.518205695823617	-0.65738301935989	603	1	0.05	20	16828	2132	EXT2
large_intestine-colon-adenoma	large_intestine-colon-adenoma	0.532268679575595	-0.630606880332423	627	1	0.05	20	16828	90161	HS6ST2
